"Timestamp","Receiver","CodeSpace","Signal","Sensor.Value","Sensor.Unit"
2018-04-26 23:20:20,133220,"R64K",4526,14.72,"Temp"
2018-04-26 23:23:22,133220,"R64K",4526,14.73,"Temp"
2018-04-26 23:23:50,133220,"R64K",4526,14.74,"Temp"
2018-04-26 23:24:32,133220,"R64K",4526,14.74,"Temp"
2018-04-26 23:25:16,133220,"R64K",4526,14.75,"Temp"
2018-04-26 23:26:11,133220,"R64K",4526,14.75,"Temp"
2018-04-26 23:28:42,133220,"R64K",4526,14.77,"Temp"
2018-04-26 23:37:55,133220,"R64K",4526,14.84,"Temp"
2018-04-26 23:38:20,133220,"R64K",4526,14.84,"Temp"
2018-04-26 23:39:19,133220,"R64K",4526,14.85,"Temp"
2018-04-26 23:39:48,133220,"R64K",4526,14.86,"Temp"
2018-04-26 23:40:34,133220,"R64K",4526,14.87,"Temp"
2018-04-26 23:41:03,133220,"R64K",4526,14.87,"Temp"
2018-04-26 23:43:00,133220,"R64K",4526,14.88,"Temp"
2018-04-26 23:44:42,133220,"R64K",4526,14.89,"Temp"
2018-04-27 00:17:19,133220,"R64K",4526,14.93,"Temp"
2018-04-27 00:19:34,133220,"R64K",4526,14.94,"Temp"
2018-04-27 00:20:07,133220,"R64K",4526,14.94,"Temp"
2018-04-27 00:20:41,133220,"R64K",4526,14.94,"Temp"
2018-04-27 00:21:08,133220,"R64K",4526,14.95,"Temp"
2018-04-27 00:21:45,133220,"R64K",4526,14.95,"Temp"
2018-04-27 00:22:25,133220,"R64K",4526,14.95,"Temp"
2018-04-27 00:22:57,133220,"R64K",4526,14.96,"Temp"
2018-04-27 00:23:35,133220,"R64K",4526,14.96,"Temp"
2018-04-27 00:24:29,133220,"R64K",4526,14.97,"Temp"
2018-04-27 00:25:00,133220,"R64K",4526,14.97,"Temp"
2018-04-27 00:25:50,133220,"R64K",4526,14.97,"Temp"
2018-04-27 00:26:37,133220,"R64K",4526,14.98,"Temp"
2018-04-27 00:27:34,133220,"R64K",4526,14.99,"Temp"
2018-04-27 00:28:19,133220,"R64K",4526,14.99,"Temp"
2018-04-27 00:28:46,133220,"R64K",4526,15,"Temp"
2018-04-27 00:29:40,133220,"R64K",4526,15.01,"Temp"
2018-04-27 00:33:21,133220,"R64K",4526,15.04,"Temp"
2018-04-27 00:34:40,133220,"R64K",4526,15.06,"Temp"
2018-04-27 00:35:05,133220,"R64K",4526,15.07,"Temp"
2018-04-27 00:37:15,133220,"R64K",4526,15.09,"Temp"
2018-04-27 00:38:43,133220,"R64K",4526,15.1,"Temp"
2018-04-27 00:40:05,133220,"R64K",4526,15.11,"Temp"
2018-04-27 00:41:24,133220,"R64K",4526,15.12,"Temp"
2018-04-27 00:43:16,133220,"R64K",4526,15.13,"Temp"
2018-04-27 00:44:15,133220,"R64K",4526,15.14,"Temp"
2018-04-27 00:46:50,133220,"R64K",4526,15.15,"Temp"
2018-04-27 01:52:07,133220,"R64K",4509,15.24,"Temp"
2018-04-27 01:53:04,133220,"R64K",4509,15.25,"Temp"
2018-04-27 01:55:00,133220,"R64K",4509,15.25,"Temp"
2018-04-27 01:55:20,133220,"R64K",4509,15.26,"Temp"
2018-04-27 17:48:06,133220,"R64K",4466,15.7,"Temp"
2018-04-27 18:27:40,133220,"R64K",4516,15.81,"Temp"
2018-04-27 18:28:39,133220,"R64K",4516,15.82,"Temp"
2018-04-27 18:29:12,133220,"R64K",4516,15.82,"Temp"
2018-04-27 18:29:52,133220,"R64K",4516,15.83,"Temp"
2018-04-27 18:30:28,133220,"R64K",4516,15.83,"Temp"
2018-04-27 18:30:50,133220,"R64K",4516,15.84,"Temp"
2018-04-27 18:31:26,133220,"R64K",4516,15.84,"Temp"
2018-04-27 18:31:51,133220,"R64K",4516,15.85,"Temp"
2018-04-27 18:32:11,133220,"R64K",4516,15.85,"Temp"
2018-04-27 18:32:37,133220,"R64K",4516,15.86,"Temp"
2018-04-27 18:33:17,133220,"R64K",4516,15.87,"Temp"
2018-04-27 18:33:40,133220,"R64K",4516,15.87,"Temp"
2018-04-27 18:34:39,133220,"R64K",4516,15.88,"Temp"
2018-04-27 18:35:01,133220,"R64K",4516,15.89,"Temp"
2018-04-27 18:35:50,133220,"R64K",4516,15.9,"Temp"
2018-04-27 18:36:56,133220,"R64K",4516,15.91,"Temp"
2018-04-27 18:37:47,133220,"R64K",4516,15.92,"Temp"
2018-04-27 18:38:42,133220,"R64K",4516,15.92,"Temp"
2018-04-27 22:55:56,133220,"R64K",4466,16.72,"Temp"
2018-04-27 22:58:20,133220,"R64K",4466,16.73,"Temp"
2018-04-27 22:59:00,133220,"R64K",4466,16.74,"Temp"
2018-04-27 23:00:42,133220,"R64K",4466,16.74,"Temp"
2018-04-27 23:01:39,133220,"R64K",4466,16.75,"Temp"
2018-04-27 23:02:38,133220,"R64K",4466,16.76,"Temp"
2018-04-27 23:04:01,133220,"R64K",4466,16.76,"Temp"
2018-04-27 23:05:01,133220,"R64K",4466,16.77,"Temp"
2018-04-27 23:06:07,133220,"R64K",4466,16.77,"Temp"
2018-04-27 23:06:34,133220,"R64K",4466,16.77,"Temp"
2018-04-27 23:08:40,133220,"R64K",4466,16.78,"Temp"
2018-04-27 23:09:36,133220,"R64K",4466,16.78,"Temp"
2018-04-27 23:10:16,133220,"R64K",4466,16.79,"Temp"
2018-04-27 23:11:10,133220,"R64K",4466,16.79,"Temp"
2018-04-27 23:13:05,133220,"R64K",4466,16.8,"Temp"
2018-04-27 23:14:15,133220,"R64K",4466,16.8,"Temp"
2018-04-27 23:15:05,133220,"R64K",4466,16.81,"Temp"
2018-04-27 23:17:19,133220,"R64K",4466,16.82,"Temp"
2018-04-27 23:18:43,133220,"R64K",4466,16.82,"Temp"
2018-04-27 23:19:32,133220,"R64K",4466,16.83,"Temp"
2018-04-27 23:20:28,133220,"R64K",4466,16.84,"Temp"
2018-04-27 23:20:49,133220,"R64K",4466,16.84,"Temp"
2018-04-27 23:21:26,133220,"R64K",4466,16.85,"Temp"
2018-04-27 23:22:09,133220,"R64K",4466,16.85,"Temp"
2018-04-27 23:22:48,133220,"R64K",4466,16.86,"Temp"
2018-04-27 23:23:42,133220,"R64K",4466,16.86,"Temp"
2018-04-27 23:24:20,133220,"R64K",4466,16.87,"Temp"
2018-04-27 23:24:48,133220,"R64K",4466,16.87,"Temp"
2018-04-27 23:26:26,133220,"R64K",4466,16.88,"Temp"
2018-04-27 23:27:12,133220,"R64K",4466,16.88,"Temp"
2018-04-27 23:27:58,133220,"R64K",4466,16.88,"Temp"
2018-04-27 23:28:39,133220,"R64K",4466,16.89,"Temp"
2018-04-27 23:30:50,133220,"R64K",4466,16.9,"Temp"
2018-04-27 23:35:51,133220,"R64K",4466,16.92,"Temp"
2018-04-27 23:36:16,133220,"R64K",4466,16.92,"Temp"
2018-04-27 23:37:11,133220,"R64K",4466,16.93,"Temp"
2018-04-27 23:37:53,133220,"R64K",4466,16.94,"Temp"
2018-04-27 23:39:20,133220,"R64K",4466,16.94,"Temp"
2018-04-27 23:39:46,133220,"R64K",4466,16.94,"Temp"
2018-04-27 23:42:05,133220,"R64K",4466,16.95,"Temp"
2018-04-27 23:42:38,133220,"R64K",4466,16.96,"Temp"
2018-04-27 23:43:15,133220,"R64K",4466,16.96,"Temp"
2018-04-27 23:43:43,133220,"R64K",4466,16.96,"Temp"
2018-04-27 23:44:41,133220,"R64K",4466,16.97,"Temp"
2018-04-27 23:45:19,133220,"R64K",4466,16.97,"Temp"
2018-04-27 23:46:09,133220,"R64K",4466,16.98,"Temp"
2018-04-27 23:47:07,133220,"R64K",4466,16.98,"Temp"
2018-04-27 23:47:58,133220,"R64K",4466,16.98,"Temp"
2018-04-27 23:53:58,133220,"R64K",4466,16.98,"Temp"
2018-04-27 23:54:23,133220,"R64K",4466,16.99,"Temp"
2018-04-27 23:55:49,133220,"R64K",4466,16.99,"Temp"
2018-04-28 00:05:03,133220,"R64K",4466,17,"Temp"
2018-04-28 00:11:44,133220,"R64K",4466,17,"Temp"
2018-04-28 21:58:22,133220,"R64K",4526,17.8,"Temp"
2018-04-28 21:59:53,133220,"R64K",4469,17.81,"Temp"
2018-04-28 22:00:47,133220,"R64K",4469,17.82,"Temp"
2018-04-28 22:00:57,133220,"R64K",4526,17.82,"Temp"
2018-04-28 22:02:30,133220,"R64K",4469,17.84,"Temp"
2018-04-28 22:02:54,133220,"R64K",4469,17.84,"Temp"
2018-04-28 22:04:20,133220,"R64K",4502,17.86,"Temp"
2018-04-28 22:04:36,133220,"R64K",4526,17.86,"Temp"
2018-04-28 22:05:05,133220,"R64K",4469,17.87,"Temp"
2018-04-28 22:05:21,133220,"R64K",4526,17.87,"Temp"
2018-04-28 22:05:55,133220,"R64K",4526,17.88,"Temp"
2018-04-28 22:06:28,133220,"R64K",4526,17.89,"Temp"
2018-04-28 22:06:45,133220,"R64K",4502,17.89,"Temp"
2018-04-28 22:08:02,133220,"R64K",4526,17.9,"Temp"
2018-04-28 22:08:43,133220,"R64K",4502,17.9,"Temp"
2018-04-28 22:09:57,133220,"R64K",4502,17.91,"Temp"
2018-04-28 22:10:43,133220,"R64K",4502,17.93,"Temp"
2018-04-28 22:10:56,133220,"R64K",4526,17.94,"Temp"
2018-04-28 22:11:40,133220,"R64K",4526,17.95,"Temp"
2018-04-28 22:12:09,133220,"R64K",4502,17.96,"Temp"
2018-04-28 22:12:46,133220,"R64K",4502,17.97,"Temp"
2018-04-28 22:12:53,133220,"R64K",4526,17.97,"Temp"
2018-04-28 22:13:34,133220,"R64K",4502,17.98,"Temp"
2018-04-28 22:13:56,133220,"R64K",4526,17.99,"Temp"
2018-04-28 22:14:38,133220,"R64K",4526,18,"Temp"
2018-04-28 22:15:17,133220,"R64K",4526,18.01,"Temp"
2018-04-28 22:17:19,133220,"R64K",4502,18.03,"Temp"
2018-04-28 22:17:29,133220,"R64K",4469,18.03,"Temp"
2018-04-28 22:18:38,133220,"R64K",4526,18.04,"Temp"
2018-04-28 22:18:41,133220,"R64K",4469,18.04,"Temp"
2018-04-28 22:19:29,133220,"R64K",4526,18.04,"Temp"
2018-04-28 22:19:49,133220,"R64K",4526,18.05,"Temp"
2018-04-28 22:20:30,133220,"R64K",4526,18.05,"Temp"
2018-04-28 22:21:48,133220,"R64K",4526,18.07,"Temp"
2018-04-28 22:22:13,133220,"R64K",4526,18.07,"Temp"
2018-04-28 22:23:05,133220,"R64K",4526,18.08,"Temp"
2018-04-28 22:23:53,133220,"R64K",4469,18.08,"Temp"
2018-04-28 22:25:01,133220,"R64K",4469,18.09,"Temp"
2018-04-28 22:25:35,133220,"R64K",4469,18.09,"Temp"
2018-04-28 22:26:22,133220,"R64K",4469,18.1,"Temp"
2018-04-28 22:27:02,133220,"R64K",4469,18.1,"Temp"
2018-04-28 22:28:53,133220,"R64K",4469,18.11,"Temp"
2018-04-28 22:30:05,133220,"R64K",4469,18.11,"Temp"
2018-04-28 22:30:40,133220,"R64K",4469,18.12,"Temp"
2018-04-28 22:31:58,133220,"R64K",4469,18.12,"Temp"
2018-04-28 22:32:34,133220,"R64K",4469,18.12,"Temp"
2018-04-28 22:33:01,133220,"R64K",4469,18.12,"Temp"
2018-04-28 22:33:57,133220,"R64K",4469,18.12,"Temp"
2018-04-28 22:34:58,133220,"R64K",4469,18.13,"Temp"
2018-04-28 22:37:01,133220,"R64K",4469,18.13,"Temp"
2018-04-28 22:38:36,133220,"R64K",4469,18.14,"Temp"
2018-04-28 22:40:07,133220,"R64K",4469,18.14,"Temp"
2018-04-28 22:41:24,133220,"R64K",4469,18.14,"Temp"
2018-04-28 22:42:03,133220,"R64K",4469,18.15,"Temp"
2018-04-28 22:42:36,133220,"R64K",4469,18.15,"Temp"
2018-04-28 22:43:24,133220,"R64K",4469,18.16,"Temp"
2018-04-28 22:43:51,133220,"R64K",4469,18.16,"Temp"
2018-04-28 22:45:39,133220,"R64K",4469,18.16,"Temp"
2018-04-28 22:47:18,133220,"R64K",4469,18.16,"Temp"
2018-04-28 22:48:18,133220,"R64K",4469,18.16,"Temp"
2018-04-28 22:49:44,133220,"R64K",4469,18.17,"Temp"
2018-04-28 22:50:43,133220,"R64K",4469,18.17,"Temp"
2018-04-28 22:51:14,133220,"R64K",4469,18.18,"Temp"
2018-04-28 22:51:41,133220,"R64K",4469,18.18,"Temp"
2018-04-28 22:53:35,133220,"R64K",4469,18.19,"Temp"
2018-04-28 22:53:56,133220,"R64K",4526,18.19,"Temp"
2018-04-28 22:54:18,133220,"R64K",4469,18.19,"Temp"
2018-04-28 22:54:50,133220,"R64K",4469,18.2,"Temp"
2018-04-28 22:55:22,133220,"R64K",4469,18.2,"Temp"
2018-04-28 22:56:18,133220,"R64K",4469,18.21,"Temp"
2018-04-28 22:57:13,133220,"R64K",4526,18.21,"Temp"
2018-04-28 22:58:04,133220,"R64K",4469,18.22,"Temp"
2018-04-28 22:58:24,133220,"R64K",4469,18.23,"Temp"
2018-04-28 22:58:47,133220,"R64K",4469,18.23,"Temp"
2018-04-28 22:59:14,133220,"R64K",4526,18.23,"Temp"
2018-04-28 22:59:29,133220,"R64K",4469,18.24,"Temp"
2018-04-28 23:00:09,133220,"R64K",4469,18.24,"Temp"
2018-04-28 23:00:57,133220,"R64K",4469,18.25,"Temp"
2018-04-28 23:01:35,133220,"R64K",4469,18.26,"Temp"
2018-04-28 23:02:05,133220,"R64K",4469,18.26,"Temp"
2018-04-28 23:02:53,133220,"R64K",4469,18.27,"Temp"
2018-04-28 23:03:44,133220,"R64K",4469,18.28,"Temp"
2018-04-28 23:04:38,133220,"R64K",4469,18.28,"Temp"
2018-04-28 23:05:12,133220,"R64K",4469,18.29,"Temp"
2018-04-28 23:05:53,133220,"R64K",4469,18.29,"Temp"
2018-04-28 23:06:20,133220,"R64K",4469,18.29,"Temp"
2018-04-28 23:07:08,133220,"R64K",4469,18.3,"Temp"
2018-04-28 23:07:56,133220,"R64K",4469,18.3,"Temp"
2018-04-28 23:08:33,133220,"R64K",4469,18.31,"Temp"
2018-04-28 23:09:00,133220,"R64K",4469,18.32,"Temp"
2018-04-28 23:09:30,133220,"R64K",4469,18.32,"Temp"
2018-04-28 23:10:22,133220,"R64K",4469,18.33,"Temp"
2018-04-28 23:10:44,133220,"R64K",4469,18.34,"Temp"
2018-04-28 23:12:33,133220,"R64K",4469,18.34,"Temp"
2018-04-28 23:14:10,133220,"R64K",4469,18.35,"Temp"
2018-04-28 23:15:02,133220,"R64K",4469,18.35,"Temp"
2018-04-28 23:15:29,133220,"R64K",4469,18.36,"Temp"
2018-04-28 23:16:05,133220,"R64K",4469,18.36,"Temp"
2018-04-28 23:16:40,133220,"R64K",4469,18.37,"Temp"
2018-04-28 23:20:49,133220,"R64K",4469,18.38,"Temp"
2018-04-28 23:26:19,133220,"R64K",4469,18.39,"Temp"
2018-04-28 23:27:38,133220,"R64K",4469,18.4,"Temp"
2018-04-28 23:28:27,133220,"R64K",4469,18.4,"Temp"
2018-04-28 23:29:11,133220,"R64K",4469,18.41,"Temp"
2018-04-28 23:29:56,133220,"R64K",4469,18.41,"Temp"
2018-04-28 23:31:32,133220,"R64K",4469,18.42,"Temp"
2018-04-28 23:33:08,133220,"R64K",4469,18.43,"Temp"
2018-04-28 23:34:02,133220,"R64K",4469,18.44,"Temp"
