"Timestamp","Receiver","CodeSpace","Signal","Sensor.Value","Sensor.Unit"
2018-04-20 23:30:42,133206,"R64K",4541,6.88,"Temp"
2018-04-20 23:31:42,133206,"R64K",4541,6.88,"Temp"
2018-04-20 23:32:06,133206,"R64K",4541,6.88,"Temp"
2018-04-22 05:29:50,133206,"R64K",4526,10.48,"Temp"
2018-04-22 05:30:12,133206,"R64K",4526,10.48,"Temp"
2018-04-22 05:31:09,133206,"R64K",4526,10.48,"Temp"
2018-04-22 05:31:40,133206,"R64K",4526,10.49,"Temp"
2018-04-22 05:32:27,133206,"R64K",4526,10.49,"Temp"
2018-04-22 05:32:58,133206,"R64K",4526,10.5,"Temp"
2018-04-22 05:33:32,133206,"R64K",4526,10.51,"Temp"
2018-04-22 05:33:52,133206,"R64K",4526,10.51,"Temp"
2018-04-22 05:34:23,133206,"R64K",4526,10.52,"Temp"
2018-04-22 05:35:21,133206,"R64K",4526,10.53,"Temp"
2018-04-22 05:36:20,133206,"R64K",4526,10.53,"Temp"
2018-04-22 05:36:58,133206,"R64K",4526,10.53,"Temp"
2018-04-22 05:42:30,133206,"R64K",4526,10.55,"Temp"
2018-04-22 05:57:18,133206,"R64K",4526,10.6,"Temp"
2018-04-22 06:23:58,133206,"R64K",4526,10.66,"Temp"
2018-04-22 21:36:03,133206,"R64K",4494,12.17,"Temp"
2018-04-22 21:36:35,133206,"R64K",4494,12.17,"Temp"
2018-04-22 21:37:25,133206,"R64K",4494,12.17,"Temp"
2018-04-22 21:37:45,133206,"R64K",4494,12.18,"Temp"
2018-04-22 21:38:23,133206,"R64K",4494,12.18,"Temp"
2018-04-22 21:39:01,133206,"R64K",4494,12.19,"Temp"
2018-04-22 21:39:53,133206,"R64K",4494,12.19,"Temp"
2018-04-22 21:40:44,133206,"R64K",4494,12.2,"Temp"
2018-04-22 23:27:13,133206,"R64K",4474,12.3,"Temp"
2018-04-22 23:27:48,133206,"R64K",4474,12.3,"Temp"
2018-04-22 23:28:41,133206,"R64K",4474,12.3,"Temp"
2018-04-22 23:29:36,133206,"R64K",4474,12.31,"Temp"
2018-04-23 01:29:56,133206,"R64K",4454,12.38,"Temp"
2018-04-23 01:30:45,133206,"R64K",4454,12.39,"Temp"
2018-04-23 01:58:57,133206,"R64K",4547,12.47,"Temp"
2018-04-23 01:59:33,133206,"R64K",4547,12.48,"Temp"
2018-04-23 01:59:54,133206,"R64K",4547,12.49,"Temp"
2018-04-23 06:58:33,133206,"R64K",4508,12.73,"Temp"
2018-04-23 06:59:50,133206,"R64K",4508,12.73,"Temp"
2018-04-23 07:00:45,133206,"R64K",4508,12.74,"Temp"
2018-04-23 07:01:11,133206,"R64K",4508,12.75,"Temp"
2018-04-23 07:01:54,133206,"R64K",4508,12.75,"Temp"
2018-04-23 07:02:44,133206,"R64K",4508,12.76,"Temp"
2018-04-23 07:03:23,133206,"R64K",4508,12.76,"Temp"
2018-04-23 07:03:43,133206,"R64K",4508,12.77,"Temp"
2018-04-23 07:04:15,133206,"R64K",4508,12.77,"Temp"
2018-04-23 07:04:44,133206,"R64K",4508,12.78,"Temp"
2018-04-23 07:05:22,133206,"R64K",4508,12.78,"Temp"
2018-04-23 07:05:49,133206,"R64K",4508,12.79,"Temp"
2018-04-23 07:06:49,133206,"R64K",4508,12.8,"Temp"
2018-04-23 07:07:39,133206,"R64K",4508,12.8,"Temp"
2018-04-23 07:13:34,133206,"R64K",4508,12.84,"Temp"
2018-04-23 07:18:28,133206,"R64K",4508,12.86,"Temp"
2018-04-23 09:21:11,133206,"R64K",4526,12.92,"Temp"
2018-04-23 09:22:36,133206,"R64K",4526,12.93,"Temp"
2018-04-23 09:23:22,133206,"R64K",4526,12.93,"Temp"
2018-04-23 09:24:09,133206,"R64K",4526,12.93,"Temp"
2018-04-23 09:25:05,133206,"R64K",4526,12.93,"Temp"
2018-04-23 09:25:30,133206,"R64K",4526,12.94,"Temp"
2018-04-23 09:26:27,133206,"R64K",4526,12.95,"Temp"
2018-04-23 09:27:06,133206,"R64K",4526,12.95,"Temp"
2018-04-23 09:27:27,133206,"R64K",4526,12.96,"Temp"
2018-04-23 09:28:00,133206,"R64K",4526,12.96,"Temp"
2018-04-23 09:28:21,133206,"R64K",4526,12.96,"Temp"
2018-04-23 09:28:54,133206,"R64K",4526,12.97,"Temp"
2018-04-23 09:29:27,133206,"R64K",4526,12.97,"Temp"
2018-04-24 02:46:53,133206,"R64K",4510,13.5,"Temp"
2018-04-24 02:49:38,133206,"R64K",4510,13.51,"Temp"
2018-04-24 02:50:25,133206,"R64K",4510,13.51,"Temp"
2018-04-24 02:50:50,133206,"R64K",4510,13.52,"Temp"
2018-04-24 02:51:12,133206,"R64K",4510,13.52,"Temp"
2018-04-24 02:52:01,133206,"R64K",4510,13.53,"Temp"
2018-04-24 02:52:36,133206,"R64K",4510,13.53,"Temp"
2018-04-24 02:53:17,133206,"R64K",4510,13.53,"Temp"
2018-04-24 02:54:36,133206,"R64K",4510,13.54,"Temp"
2018-04-27 04:36:41,133206,"R64K",4496,15.4,"Temp"
2018-04-27 04:37:40,133206,"R64K",4496,15.4,"Temp"
2018-04-27 04:38:28,133206,"R64K",4496,15.41,"Temp"
2018-04-27 04:38:56,133206,"R64K",4496,15.41,"Temp"
2018-04-27 04:39:39,133206,"R64K",4496,15.42,"Temp"
2018-04-27 04:40:07,133206,"R64K",4496,15.42,"Temp"
2018-04-27 04:40:28,133206,"R64K",4496,15.42,"Temp"
2018-04-27 04:41:03,133206,"R64K",4496,15.43,"Temp"
2018-04-27 04:41:43,133206,"R64K",4496,15.43,"Temp"
2018-04-28 21:03:06,133206,"R64K",4516,17.62,"Temp"
2018-04-28 21:03:32,133206,"R64K",4516,17.62,"Temp"
2018-04-28 21:04:21,133206,"R64K",4516,17.62,"Temp"
2018-04-28 21:04:53,133206,"R64K",4516,17.63,"Temp"
2018-04-28 21:05:27,133206,"R64K",4516,17.63,"Temp"
2018-04-28 21:06:15,133206,"R64K",4516,17.63,"Temp"
2018-04-28 21:06:51,133206,"R64K",4516,17.63,"Temp"
2018-04-28 21:07:47,133206,"R64K",4516,17.63,"Temp"
2018-04-28 21:08:23,133206,"R64K",4516,17.64,"Temp"
2018-04-28 21:09:15,133206,"R64K",4516,17.64,"Temp"
2018-04-28 21:10:14,133206,"R64K",4516,17.64,"Temp"
2018-04-28 21:10:35,133206,"R64K",4516,17.64,"Temp"
2018-04-28 21:11:02,133206,"R64K",4516,17.64,"Temp"
2018-04-28 21:11:22,133206,"R64K",4516,17.65,"Temp"
2018-04-28 21:11:55,133206,"R64K",4516,17.65,"Temp"
2018-04-28 21:12:47,133206,"R64K",4516,17.65,"Temp"
2018-04-28 21:13:31,133206,"R64K",4516,17.65,"Temp"
2018-04-28 21:14:08,133206,"R64K",4516,17.65,"Temp"
2018-04-28 21:15:01,133206,"R64K",4516,17.66,"Temp"
2018-04-28 21:15:21,133206,"R64K",4516,17.66,"Temp"
2018-04-28 21:15:43,133206,"R64K",4516,17.66,"Temp"
2018-04-28 21:16:26,133206,"R64K",4516,17.66,"Temp"
2018-04-28 21:17:21,133206,"R64K",4516,17.66,"Temp"
2018-04-28 21:18:15,133206,"R64K",4516,17.67,"Temp"
2018-04-28 21:18:35,133206,"R64K",4516,17.67,"Temp"
2018-04-28 21:19:20,133206,"R64K",4516,17.67,"Temp"
2018-04-28 21:20:15,133206,"R64K",4516,17.67,"Temp"
2018-04-28 21:21:03,133206,"R64K",4516,17.67,"Temp"
2018-04-28 21:21:36,133206,"R64K",4516,17.68,"Temp"
2018-04-28 21:22:34,133206,"R64K",4516,17.68,"Temp"
2018-04-28 21:22:57,133206,"R64K",4516,17.68,"Temp"
2018-04-28 21:23:40,133206,"R64K",4516,17.68,"Temp"
2018-04-28 21:24:31,133206,"R64K",4516,17.68,"Temp"
2018-04-28 21:56:36,133206,"R64K",4516,17.78,"Temp"
2018-04-28 21:57:15,133206,"R64K",4516,17.79,"Temp"
2018-04-28 21:58:03,133206,"R64K",4516,17.79,"Temp"
2018-04-28 21:58:25,133206,"R64K",4516,17.8,"Temp"
2018-04-28 21:59:33,133206,"R64K",4516,17.8,"Temp"
2018-04-28 22:00:26,133206,"R64K",4516,17.81,"Temp"
2018-04-28 22:01:14,133206,"R64K",4516,17.82,"Temp"
2018-04-28 22:01:40,133206,"R64K",4516,17.83,"Temp"
2018-04-28 22:02:31,133206,"R64K",4516,17.84,"Temp"
2018-04-28 22:03:28,133206,"R64K",4516,17.85,"Temp"
2018-04-28 22:04:09,133206,"R64K",4516,17.85,"Temp"
2018-04-28 22:10:09,133206,"R64K",4516,17.92,"Temp"
2018-04-28 22:10:31,133206,"R64K",4516,17.92,"Temp"
2018-04-28 22:11:19,133206,"R64K",4516,17.94,"Temp"
2018-04-28 22:11:42,133206,"R64K",4516,17.95,"Temp"
2018-04-28 22:12:42,133206,"R64K",4516,17.96,"Temp"
2018-04-28 22:13:20,133206,"R64K",4516,17.98,"Temp"
2018-04-28 22:13:58,133206,"R64K",4516,17.99,"Temp"
2018-04-28 22:14:35,133206,"R64K",4516,17.99,"Temp"
2018-04-28 22:15:17,133206,"R64K",4516,18.01,"Temp"
2018-04-28 22:16:17,133206,"R64K",4516,18.02,"Temp"
2018-04-28 22:17:00,133206,"R64K",4516,18.02,"Temp"
2018-04-28 22:17:31,133206,"R64K",4516,18.03,"Temp"
2018-04-30 00:13:41,133206,"R64K",4532,19.39,"Temp"
2018-04-30 00:14:30,133206,"R64K",4532,19.39,"Temp"
2018-04-30 00:15:41,133206,"R64K",4532,19.4,"Temp"
2018-04-30 00:16:38,133206,"R64K",4532,19.4,"Temp"
2018-04-30 00:17:08,133206,"R64K",4532,19.41,"Temp"
2018-04-30 00:17:44,133206,"R64K",4532,19.41,"Temp"
2018-04-30 00:18:32,133206,"R64K",4532,19.42,"Temp"
2018-04-30 00:19:29,133206,"R64K",4532,19.42,"Temp"
2018-04-30 00:20:43,133206,"R64K",4532,19.43,"Temp"
2018-04-30 00:21:13,133206,"R64K",4532,19.43,"Temp"
2018-04-30 00:22:35,133206,"R64K",4532,19.44,"Temp"
2018-04-30 00:23:26,133206,"R64K",4532,19.44,"Temp"
2018-04-30 00:23:52,133206,"R64K",4532,19.44,"Temp"
2018-04-30 00:24:32,133206,"R64K",4532,19.45,"Temp"
2018-04-30 00:25:19,133206,"R64K",4532,19.45,"Temp"
2018-04-30 00:26:09,133206,"R64K",4532,19.46,"Temp"
2018-04-30 00:26:29,133206,"R64K",4532,19.47,"Temp"
2018-04-30 00:26:52,133206,"R64K",4532,19.47,"Temp"
2018-04-30 00:27:18,133206,"R64K",4532,19.48,"Temp"
2018-04-30 00:27:38,133206,"R64K",4532,19.48,"Temp"
2018-05-01 23:59:28,133206,"R64K",4477,20.69,"Temp"
2018-05-01 23:59:51,133206,"R64K",4477,20.69,"Temp"
2018-05-02 00:00:16,133206,"R64K",4477,20.7,"Temp"
2018-05-02 00:00:43,133206,"R64K",4477,20.7,"Temp"
2018-05-02 00:01:06,133206,"R64K",4477,20.7,"Temp"
2018-05-02 00:18:57,133206,"R64K",4508,20.79,"Temp"
2018-05-02 00:20:12,133206,"R64K",4508,20.8,"Temp"
2018-05-02 00:20:45,133206,"R64K",4508,20.8,"Temp"
2018-05-02 00:21:43,133206,"R64K",4508,20.8,"Temp"
2018-05-02 20:22:19,133206,"R64K",4453,21.02,"Temp"
2018-05-02 20:22:52,133206,"R64K",4453,21.03,"Temp"
2018-05-03 12:59:40,133206,"R64K",4526,21.27,"Temp"
2018-05-03 13:00:03,133206,"R64K",4526,21.27,"Temp"
2018-05-03 13:00:33,133206,"R64K",4526,21.27,"Temp"
2018-05-03 13:01:30,133206,"R64K",4526,21.28,"Temp"
2018-05-03 13:02:02,133206,"R64K",4526,21.28,"Temp"
2018-05-03 13:02:39,133206,"R64K",4526,21.28,"Temp"
2018-05-03 13:03:01,133206,"R64K",4526,21.29,"Temp"
2018-05-03 20:20:39,133206,"R64K",4462,21.77,"Temp"
2018-05-03 20:29:31,133206,"R64K",4462,21.8,"Temp"
2018-05-03 20:30:15,133206,"R64K",4462,21.81,"Temp"
2018-05-03 20:30:46,133206,"R64K",4462,21.81,"Temp"
2018-05-03 20:31:43,133206,"R64K",4462,21.82,"Temp"
2018-05-03 20:32:54,133206,"R64K",4462,21.83,"Temp"
2018-05-03 20:34:01,133206,"R64K",4462,21.83,"Temp"
2018-05-04 16:01:15,133206,"R64K",4545,23.42,"Temp"
2018-05-04 16:02:53,133206,"R64K",4545,23.42,"Temp"
2018-05-04 16:03:49,133206,"R64K",4545,23.43,"Temp"
2018-05-04 16:05:11,133206,"R64K",4545,23.43,"Temp"
