"Timestamp","Receiver","CodeSpace","Signal","Sensor.Value","Sensor.Unit"
2018-04-26 23:19:54,133205,"R64K",4526,14.72,"Temp"
2018-04-26 23:20:46,133205,"R64K",4526,14.72,"Temp"
2018-04-26 23:21:38,133205,"R64K",4526,14.72,"Temp"
2018-04-26 23:22:18,133205,"R64K",4526,14.73,"Temp"
2018-04-26 23:22:56,133205,"R64K",4526,14.73,"Temp"
2018-04-26 23:23:24,133205,"R64K",4526,14.73,"Temp"
2018-04-26 23:24:06,133205,"R64K",4526,14.74,"Temp"
2018-04-26 23:24:50,133205,"R64K",4526,14.74,"Temp"
2018-04-26 23:25:45,133205,"R64K",4526,14.75,"Temp"
2018-04-26 23:26:32,133205,"R64K",4526,14.75,"Temp"
2018-04-26 23:27:22,133205,"R64K",4526,14.76,"Temp"
2018-04-26 23:27:50,133205,"R64K",4526,14.76,"Temp"
2018-04-26 23:28:16,133205,"R64K",4526,14.77,"Temp"
2018-04-26 23:28:50,133205,"R64K",4526,14.77,"Temp"
2018-04-26 23:29:16,133205,"R64K",4526,14.78,"Temp"
2018-04-26 23:29:43,133205,"R64K",4526,14.78,"Temp"
2018-04-26 23:30:16,133205,"R64K",4526,14.78,"Temp"
2018-04-26 23:32:34,133205,"R64K",4526,14.79,"Temp"
2018-04-26 23:33:27,133205,"R64K",4526,14.8,"Temp"
2018-04-26 23:34:25,133205,"R64K",4526,14.81,"Temp"
2018-04-26 23:35:13,133205,"R64K",4526,14.81,"Temp"
2018-04-26 23:36:29,133205,"R64K",4526,14.83,"Temp"
2018-04-26 23:37:29,133205,"R64K",4526,14.83,"Temp"
2018-04-26 23:37:54,133205,"R64K",4526,14.84,"Temp"
2018-04-26 23:38:53,133205,"R64K",4526,14.85,"Temp"
2018-04-26 23:39:22,133205,"R64K",4526,14.85,"Temp"
2018-04-26 23:40:08,133205,"R64K",4526,14.86,"Temp"
2018-04-26 23:40:37,133205,"R64K",4526,14.87,"Temp"
2018-04-26 23:41:31,133205,"R64K",4526,14.87,"Temp"
2018-04-26 23:42:13,133205,"R64K",4526,14.87,"Temp"
2018-04-26 23:42:34,133205,"R64K",4526,14.88,"Temp"
2018-04-26 23:43:31,133205,"R64K",4526,14.88,"Temp"
2018-04-26 23:44:16,133205,"R64K",4526,14.89,"Temp"
2018-04-26 23:45:09,133205,"R64K",4526,14.89,"Temp"
2018-04-26 23:45:38,133205,"R64K",4526,14.9,"Temp"
2018-04-26 23:46:00,133205,"R64K",4526,14.9,"Temp"
2018-04-26 23:46:35,133205,"R64K",4526,14.91,"Temp"
2018-04-26 23:47:02,133205,"R64K",4526,14.91,"Temp"
2018-04-26 23:47:38,133205,"R64K",4526,14.91,"Temp"
2018-04-26 23:48:22,133205,"R64K",4526,14.92,"Temp"
2018-04-26 23:48:45,133205,"R64K",4526,14.92,"Temp"
2018-04-26 23:49:59,133205,"R64K",4526,14.93,"Temp"
2018-04-27 00:21:59,133205,"R64K",4526,14.95,"Temp"
2018-04-27 00:22:32,133205,"R64K",4526,14.96,"Temp"
2018-04-27 00:26:11,133205,"R64K",4526,14.98,"Temp"
2018-04-27 00:27:08,133205,"R64K",4526,14.98,"Temp"
2018-04-27 00:28:20,133205,"R64K",4526,14.99,"Temp"
2018-04-27 00:29:14,133205,"R64K",4526,15,"Temp"
2018-04-27 00:30:10,133205,"R64K",4526,15.01,"Temp"
2018-04-27 00:30:41,133205,"R64K",4526,15.01,"Temp"
2018-04-27 00:31:31,133205,"R64K",4526,15.02,"Temp"
2018-04-27 00:32:04,133205,"R64K",4526,15.03,"Temp"
2018-04-27 00:32:28,133205,"R64K",4526,15.03,"Temp"
2018-04-27 00:32:55,133205,"R64K",4526,15.04,"Temp"
2018-04-27 00:33:21,133205,"R64K",4526,15.05,"Temp"
2018-04-27 00:34:14,133205,"R64K",4526,15.05,"Temp"
2018-04-27 00:34:39,133205,"R64K",4526,15.06,"Temp"
2018-04-27 00:35:12,133205,"R64K",4526,15.07,"Temp"
2018-04-27 00:35:43,133205,"R64K",4526,15.07,"Temp"
2018-04-27 00:36:21,133205,"R64K",4526,15.08,"Temp"
2018-04-27 00:36:49,133205,"R64K",4526,15.08,"Temp"
2018-04-27 00:37:19,133205,"R64K",4526,15.09,"Temp"
2018-04-27 00:38:17,133205,"R64K",4526,15.1,"Temp"
2018-04-27 00:38:46,133205,"R64K",4526,15.1,"Temp"
2018-04-27 00:39:39,133205,"R64K",4526,15.11,"Temp"
2018-04-27 00:40:01,133205,"R64K",4526,15.11,"Temp"
2018-04-27 00:40:58,133205,"R64K",4526,15.12,"Temp"
2018-04-27 00:41:26,133205,"R64K",4526,15.12,"Temp"
2018-04-27 00:41:55,133205,"R64K",4526,15.13,"Temp"
2018-04-27 00:42:50,133205,"R64K",4526,15.13,"Temp"
2018-04-27 00:43:49,133205,"R64K",4526,15.13,"Temp"
2018-04-27 00:44:42,133205,"R64K",4526,15.14,"Temp"
2018-04-27 00:45:28,133205,"R64K",4526,15.14,"Temp"
2018-04-27 00:46:24,133205,"R64K",4526,15.15,"Temp"
2018-04-27 00:47:41,133205,"R64K",4526,15.15,"Temp"
2018-04-27 00:49:44,133205,"R64K",4526,15.15,"Temp"
2018-04-27 00:50:15,133205,"R64K",4526,15.16,"Temp"
2018-04-27 00:50:50,133205,"R64K",4526,15.16,"Temp"
2018-04-27 00:51:28,133205,"R64K",4526,15.16,"Temp"
2018-04-27 00:52:06,133205,"R64K",4526,15.16,"Temp"
2018-04-27 00:52:43,133205,"R64K",4526,15.17,"Temp"
2018-04-27 00:53:39,133205,"R64K",4526,15.17,"Temp"
2018-04-27 00:54:26,133205,"R64K",4526,15.17,"Temp"
2018-04-27 00:55:06,133205,"R64K",4526,15.18,"Temp"
2018-04-27 00:55:43,133205,"R64K",4526,15.18,"Temp"
2018-04-27 00:56:23,133205,"R64K",4526,15.18,"Temp"
2018-04-27 00:57:23,133205,"R64K",4526,15.18,"Temp"
2018-04-27 00:58:15,133205,"R64K",4526,15.19,"Temp"
2018-04-27 00:59:01,133205,"R64K",4526,15.19,"Temp"
2018-04-27 00:59:55,133205,"R64K",4526,15.2,"Temp"
2018-04-27 01:00:26,133205,"R64K",4526,15.2,"Temp"
2018-04-27 01:00:54,133205,"R64K",4526,15.2,"Temp"
2018-04-27 01:02:45,133205,"R64K",4526,15.21,"Temp"
2018-04-27 01:35:06,133205,"R64K",4509,15.21,"Temp"
2018-04-27 01:35:30,133205,"R64K",4509,15.21,"Temp"
2018-04-27 01:35:59,133205,"R64K",4509,15.22,"Temp"
2018-04-27 01:36:54,133205,"R64K",4509,15.22,"Temp"
2018-04-27 01:37:32,133205,"R64K",4509,15.22,"Temp"
2018-04-27 01:39:37,133205,"R64K",4509,15.23,"Temp"
2018-04-27 01:40:30,133205,"R64K",4509,15.23,"Temp"
2018-04-27 01:41:25,133205,"R64K",4509,15.23,"Temp"
2018-04-27 01:42:58,133205,"R64K",4509,15.23,"Temp"
2018-04-27 01:43:34,133205,"R64K",4509,15.23,"Temp"
2018-04-27 01:52:38,133205,"R64K",4509,15.24,"Temp"
2018-04-27 01:53:36,133205,"R64K",4509,15.25,"Temp"
2018-04-27 03:24:00,133205,"R64K",4496,15.35,"Temp"
2018-04-27 03:24:33,133205,"R64K",4496,15.36,"Temp"
2018-04-27 03:25:05,133205,"R64K",4496,15.36,"Temp"
2018-04-27 03:25:33,133205,"R64K",4496,15.36,"Temp"
2018-04-27 03:26:05,133205,"R64K",4496,15.37,"Temp"
2018-04-27 03:27:02,133205,"R64K",4496,15.37,"Temp"
2018-04-27 03:27:31,133205,"R64K",4496,15.38,"Temp"
2018-04-27 03:28:02,133205,"R64K",4496,15.38,"Temp"
2018-04-27 03:28:29,133205,"R64K",4496,15.38,"Temp"
2018-04-27 03:29:17,133205,"R64K",4496,15.38,"Temp"
2018-04-27 03:29:53,133205,"R64K",4496,15.39,"Temp"
2018-04-27 03:31:12,133205,"R64K",4496,15.39,"Temp"
2018-04-27 03:31:47,133205,"R64K",4496,15.39,"Temp"
2018-04-27 03:32:32,133205,"R64K",4496,15.39,"Temp"
2018-04-27 03:34:37,133205,"R64K",4496,15.39,"Temp"
2018-04-27 03:50:27,133205,"R64K",4496,15.4,"Temp"
2018-04-27 03:53:37,133205,"R64K",4496,15.4,"Temp"
2018-04-27 18:29:26,133205,"R64K",4516,15.82,"Temp"
2018-04-27 18:30:02,133205,"R64K",4516,15.83,"Temp"
2018-04-27 18:30:24,133205,"R64K",4516,15.83,"Temp"
2018-04-27 18:31:00,133205,"R64K",4516,15.84,"Temp"
2018-04-27 18:32:11,133205,"R64K",4516,15.85,"Temp"
2018-04-27 18:32:51,133205,"R64K",4516,15.86,"Temp"
2018-04-27 18:33:14,133205,"R64K",4516,15.87,"Temp"
2018-04-27 18:34:13,133205,"R64K",4516,15.88,"Temp"
2018-04-27 18:34:35,133205,"R64K",4516,15.88,"Temp"
2018-04-27 18:35:24,133205,"R64K",4516,15.89,"Temp"
2018-04-27 18:35:49,133205,"R64K",4516,15.9,"Temp"
2018-04-27 18:36:29,133205,"R64K",4516,15.91,"Temp"
2018-04-27 18:37:00,133205,"R64K",4516,15.91,"Temp"
2018-04-27 18:37:20,133205,"R64K",4516,15.91,"Temp"
2018-04-27 18:38:15,133205,"R64K",4516,15.92,"Temp"
2018-04-27 18:38:41,133205,"R64K",4516,15.92,"Temp"
2018-04-27 18:39:06,133205,"R64K",4516,15.93,"Temp"
2018-04-27 18:40:20,133205,"R64K",4516,15.93,"Temp"
2018-04-27 22:55:01,133205,"R64K",4466,16.71,"Temp"
2018-04-27 22:55:29,133205,"R64K",4466,16.71,"Temp"
2018-04-27 22:57:02,133205,"R64K",4466,16.72,"Temp"
2018-04-27 22:57:53,133205,"R64K",4466,16.72,"Temp"
2018-04-27 22:58:33,133205,"R64K",4466,16.73,"Temp"
2018-04-27 22:59:28,133205,"R64K",4466,16.74,"Temp"
2018-04-27 23:02:11,133205,"R64K",4466,16.75,"Temp"
2018-04-27 23:04:34,133205,"R64K",4466,16.76,"Temp"
2018-04-27 23:11:06,133205,"R64K",4466,16.79,"Temp"
2018-04-27 23:12:38,133205,"R64K",4466,16.8,"Temp"
2018-04-27 23:13:49,133205,"R64K",4466,16.8,"Temp"
2018-04-27 23:15:00,133205,"R64K",4466,16.81,"Temp"
2018-04-27 23:17:30,133205,"R64K",4466,16.82,"Temp"
2018-04-27 23:18:17,133205,"R64K",4466,16.82,"Temp"
2018-04-27 23:19:06,133205,"R64K",4466,16.82,"Temp"
2018-04-27 23:20:02,133205,"R64K",4466,16.83,"Temp"
2018-04-27 23:20:23,133205,"R64K",4466,16.83,"Temp"
2018-04-27 23:21:00,133205,"R64K",4466,16.84,"Temp"
2018-04-27 23:21:43,133205,"R64K",4466,16.85,"Temp"
2018-04-27 23:23:16,133205,"R64K",4466,16.86,"Temp"
2018-04-27 23:24:22,133205,"R64K",4466,16.87,"Temp"
2018-04-27 23:27:32,133205,"R64K",4466,16.88,"Temp"
2018-04-27 23:28:13,133205,"R64K",4466,16.88,"Temp"
2018-04-27 23:28:37,133205,"R64K",4466,16.89,"Temp"
2018-04-27 23:30:24,133205,"R64K",4466,16.89,"Temp"
2018-04-27 23:31:43,133205,"R64K",4466,16.9,"Temp"
2018-04-27 23:32:38,133205,"R64K",4466,16.9,"Temp"
2018-04-27 23:33:36,133205,"R64K",4466,16.91,"Temp"
2018-04-27 23:37:27,133205,"R64K",4466,16.93,"Temp"
2018-04-27 23:38:01,133205,"R64K",4466,16.94,"Temp"
2018-04-28 21:56:57,133205,"R64K",4526,17.78,"Temp"
2018-04-28 21:57:54,133205,"R64K",4526,17.79,"Temp"
2018-04-28 22:00:29,133205,"R64K",4526,17.81,"Temp"
2018-04-28 22:01:27,133205,"R64K",4526,17.83,"Temp"
2018-04-28 22:02:27,133205,"R64K",4526,17.84,"Temp"
2018-04-28 22:03:11,133205,"R64K",4526,17.85,"Temp"
2018-04-28 22:04:53,133205,"R64K",4526,17.87,"Temp"
2018-04-28 22:05:27,133205,"R64K",4526,17.87,"Temp"
2018-04-28 22:06:00,133205,"R64K",4526,17.88,"Temp"
2018-04-28 22:06:57,133205,"R64K",4526,17.89,"Temp"
2018-04-28 22:08:21,133205,"R64K",4526,17.9,"Temp"
2018-04-28 22:10:04,133205,"R64K",4526,17.91,"Temp"
2018-04-28 22:11:12,133205,"R64K",4526,17.94,"Temp"
2018-04-28 22:12:25,133205,"R64K",4526,17.96,"Temp"
2018-04-28 22:12:46,133205,"R64K",4526,17.97,"Temp"
2018-04-28 22:13:28,133205,"R64K",4526,17.98,"Temp"
2018-04-28 22:14:10,133205,"R64K",4526,17.99,"Temp"
2018-04-28 22:14:37,133205,"R64K",4502,18,"Temp"
2018-04-28 22:14:49,133205,"R64K",4526,18,"Temp"
2018-04-28 22:16:57,133205,"R64K",4526,18.02,"Temp"
2018-04-28 22:17:39,133205,"R64K",4526,18.03,"Temp"
2018-04-28 22:18:10,133205,"R64K",4526,18.03,"Temp"
2018-04-28 22:19:01,133205,"R64K",4526,18.04,"Temp"
2018-04-28 22:19:21,133205,"R64K",4526,18.04,"Temp"
2018-04-28 22:20:02,133205,"R64K",4526,18.05,"Temp"
2018-04-28 22:21:00,133205,"R64K",4526,18.06,"Temp"
2018-04-28 22:21:20,133205,"R64K",4526,18.06,"Temp"
2018-04-28 22:21:45,133205,"R64K",4526,18.06,"Temp"
2018-04-28 22:22:37,133205,"R64K",4526,18.07,"Temp"
2018-04-28 22:23:18,133205,"R64K",4526,18.08,"Temp"
2018-04-28 22:24:31,133205,"R64K",4526,18.09,"Temp"
2018-04-28 22:26:44,133205,"R64K",4526,18.1,"Temp"
2018-04-28 22:27:08,133205,"R64K",4526,18.1,"Temp"
2018-04-28 22:28:11,133205,"R64K",4526,18.11,"Temp"
2018-04-28 22:54:55,133205,"R64K",4469,18.2,"Temp"
2018-04-28 22:55:51,133205,"R64K",4469,18.2,"Temp"
2018-04-28 22:57:37,133205,"R64K",4469,18.21,"Temp"
2018-04-28 22:57:57,133205,"R64K",4469,18.22,"Temp"
2018-04-28 22:58:20,133205,"R64K",4469,18.22,"Temp"
2018-04-28 22:59:42,133205,"R64K",4469,18.24,"Temp"
2018-04-28 23:00:30,133205,"R64K",4469,18.25,"Temp"
2018-04-28 23:01:08,133205,"R64K",4469,18.25,"Temp"
2018-04-28 23:01:38,133205,"R64K",4469,18.26,"Temp"
2018-04-28 23:04:11,133205,"R64K",4469,18.28,"Temp"
2018-04-28 23:07:29,133205,"R64K",4469,18.3,"Temp"
2018-04-28 23:08:06,133205,"R64K",4469,18.31,"Temp"
2018-04-28 23:09:03,133205,"R64K",4469,18.32,"Temp"
2018-04-28 23:09:55,133205,"R64K",4469,18.33,"Temp"
2018-04-28 23:10:17,133205,"R64K",4469,18.33,"Temp"
2018-04-28 23:13:43,133205,"R64K",4469,18.34,"Temp"
2018-04-28 23:14:35,133205,"R64K",4469,18.35,"Temp"
2018-04-28 23:15:38,133205,"R64K",4469,18.36,"Temp"
2018-04-28 23:18:26,133205,"R64K",4469,18.37,"Temp"
2018-04-28 23:20:22,133205,"R64K",4469,18.37,"Temp"
2018-04-28 23:20:55,133205,"R64K",4469,18.38,"Temp"
2018-04-28 23:21:42,133205,"R64K",4469,18.38,"Temp"
2018-04-28 23:23:24,133205,"R64K",4469,18.38,"Temp"
2018-04-28 23:24:35,133205,"R64K",4469,18.38,"Temp"
2018-04-28 23:24:56,133205,"R64K",4469,18.39,"Temp"
2018-04-28 23:25:52,133205,"R64K",4469,18.39,"Temp"
2018-04-28 23:27:11,133205,"R64K",4469,18.4,"Temp"
2018-04-28 23:28:00,133205,"R64K",4469,18.4,"Temp"
2018-04-28 23:28:44,133205,"R64K",4469,18.4,"Temp"
2018-04-28 23:29:29,133205,"R64K",4469,18.41,"Temp"
2018-04-28 23:30:32,133205,"R64K",4469,18.42,"Temp"
2018-04-28 23:32:01,133205,"R64K",4469,18.42,"Temp"
2018-04-28 23:32:41,133205,"R64K",4469,18.43,"Temp"
2018-04-28 23:33:35,133205,"R64K",4469,18.43,"Temp"
2018-04-28 23:33:59,133205,"R64K",4469,18.44,"Temp"
2018-04-28 23:35:09,133205,"R64K",4469,18.45,"Temp"
2018-04-28 23:39:11,133205,"R64K",4469,18.46,"Temp"
2018-04-29 20:57:06,133205,"R64K",4484,19.19,"Temp"
2018-04-29 20:57:37,133205,"R64K",4484,19.2,"Temp"
2018-04-29 20:59:57,133205,"R64K",4484,19.21,"Temp"
2018-04-29 21:00:21,133205,"R64K",4484,19.21,"Temp"
2018-04-29 21:01:14,133205,"R64K",4484,19.21,"Temp"
2018-04-29 21:03:10,133205,"R64K",4484,19.21,"Temp"
2018-04-29 21:04:05,133205,"R64K",4484,19.21,"Temp"
2018-04-29 21:05:36,133205,"R64K",4484,19.22,"Temp"
2018-04-29 21:08:42,133205,"R64K",4484,19.22,"Temp"
2018-04-29 21:09:34,133205,"R64K",4484,19.22,"Temp"
2018-04-29 21:10:33,133205,"R64K",4484,19.22,"Temp"
2018-04-29 21:11:23,133205,"R64K",4484,19.22,"Temp"
2018-04-29 21:12:10,133205,"R64K",4484,19.23,"Temp"
2018-04-29 21:12:56,133205,"R64K",4484,19.23,"Temp"
2018-04-29 21:13:25,133205,"R64K",4484,19.23,"Temp"
2018-04-29 21:17:53,133205,"R64K",4484,19.23,"Temp"
2018-04-29 21:18:31,133205,"R64K",4484,19.24,"Temp"
2018-04-29 21:20:00,133205,"R64K",4484,19.24,"Temp"
2018-04-29 21:20:30,133205,"R64K",4484,19.24,"Temp"
2018-04-29 23:32:25,133205,"R64K",4532,19.31,"Temp"
2018-04-29 23:33:51,133205,"R64K",4532,19.31,"Temp"
2018-04-29 23:34:21,133205,"R64K",4532,19.31,"Temp"
2018-04-29 23:35:17,133205,"R64K",4532,19.31,"Temp"
