"Timestamp","Receiver","CodeSpace","Signal","Sensor.Value","Sensor.Unit"
2018-04-16 01:09:42,132915,"R64K",4529,0.55,"Temp"
2018-04-16 01:10:49,132915,"R64K",4529,0.55,"Temp"
2018-04-16 01:11:19,132915,"R64K",4529,0.56,"Temp"
2018-04-16 01:12:01,132915,"R64K",4529,0.56,"Temp"
2018-04-16 01:12:39,132915,"R64K",4529,0.56,"Temp"
2018-04-16 01:13:12,132915,"R64K",4529,0.56,"Temp"
2018-04-16 01:13:42,132915,"R64K",4529,0.56,"Temp"
2018-04-16 01:15:16,132915,"R64K",4529,0.57,"Temp"
2018-04-17 21:58:57,132915,"R64K",4477,0.78,"Temp"
2018-04-17 22:01:35,132915,"R64K",4477,0.78,"Temp"
2018-04-17 22:02:48,132915,"R64K",4477,0.78,"Temp"
2018-04-17 22:03:37,132915,"R64K",4477,0.79,"Temp"
2018-04-17 22:04:19,132915,"R64K",4477,0.79,"Temp"
2018-04-17 22:05:02,132915,"R64K",4477,0.79,"Temp"
2018-04-17 22:05:27,132915,"R64K",4477,0.79,"Temp"
2018-04-17 22:05:52,132915,"R64K",4477,0.79,"Temp"
2018-04-17 22:06:25,132915,"R64K",4477,0.8,"Temp"
2018-04-17 22:06:56,132915,"R64K",4477,0.8,"Temp"
2018-04-17 22:07:41,132915,"R64K",4477,0.8,"Temp"
2018-04-17 22:09:16,132915,"R64K",4477,0.8,"Temp"
2018-04-17 22:10:00,132915,"R64K",4477,0.8,"Temp"
2018-04-18 21:40:01,132915,"R64K",4456,3.71,"Temp"
2018-04-18 21:40:44,132915,"R64K",4456,3.71,"Temp"
2018-04-18 21:41:24,132915,"R64K",4456,3.71,"Temp"
2018-04-18 21:42:08,132915,"R64K",4456,3.72,"Temp"
2018-04-18 21:42:31,132915,"R64K",4456,3.72,"Temp"
2018-04-18 21:42:51,132915,"R64K",4456,3.72,"Temp"
2018-04-18 21:43:27,132915,"R64K",4456,3.72,"Temp"
2018-04-18 21:44:26,132915,"R64K",4456,3.72,"Temp"
2018-04-18 21:45:12,132915,"R64K",4456,3.73,"Temp"
2018-04-18 21:45:40,132915,"R64K",4456,3.73,"Temp"
2018-04-18 21:46:36,132915,"R64K",4456,3.73,"Temp"
2018-04-18 21:48:11,132915,"R64K",4456,3.73,"Temp"
2018-04-18 21:49:32,132915,"R64K",4456,3.73,"Temp"
2018-04-18 21:50:10,132915,"R64K",4456,3.74,"Temp"
2018-04-18 21:50:55,132915,"R64K",4456,3.74,"Temp"
2018-04-18 21:52:45,132915,"R64K",4456,3.74,"Temp"
2018-04-19 00:10:22,132915,"R64K",4526,3.89,"Temp"
2018-04-19 00:11:18,132915,"R64K",4526,3.89,"Temp"
2018-04-19 00:12:55,132915,"R64K",4526,3.89,"Temp"
2018-04-19 00:13:53,132915,"R64K",4526,3.9,"Temp"
2018-04-19 00:14:35,132915,"R64K",4526,3.9,"Temp"
2018-04-19 00:15:31,132915,"R64K",4526,3.9,"Temp"
2018-04-19 00:16:15,132915,"R64K",4526,3.9,"Temp"
2018-04-19 00:16:36,132915,"R64K",4526,3.9,"Temp"
2018-04-19 00:17:11,132915,"R64K",4526,3.91,"Temp"
2018-04-19 00:17:36,132915,"R64K",4526,3.91,"Temp"
2018-04-19 00:18:31,132915,"R64K",4526,3.91,"Temp"
2018-04-19 00:19:06,132915,"R64K",4526,3.91,"Temp"
2018-04-19 00:19:36,132915,"R64K",4526,3.91,"Temp"
2018-04-19 00:21:49,132915,"R64K",4526,3.92,"Temp"
2018-04-19 00:22:45,132915,"R64K",4526,3.92,"Temp"
2018-04-19 00:24:41,132915,"R64K",4526,3.92,"Temp"
2018-04-19 00:34:13,132915,"R64K",4526,3.92,"Temp"
2018-04-19 02:46:50,132915,"R64K",4508,4.01,"Temp"
2018-04-19 02:47:09,132915,"R64K",4515,4.02,"Temp"
2018-04-19 02:47:18,132915,"R64K",4508,4.02,"Temp"
2018-04-19 02:47:45,132915,"R64K",4515,4.02,"Temp"
2018-04-19 02:48:03,132915,"R64K",4508,4.02,"Temp"
2018-04-19 02:48:15,132915,"R64K",4515,4.02,"Temp"
2018-04-19 02:48:50,132915,"R64K",4508,4.03,"Temp"
2018-04-19 02:49:15,132915,"R64K",4515,4.03,"Temp"
2018-04-19 02:49:40,132915,"R64K",4508,4.03,"Temp"
2018-04-19 02:49:52,132915,"R64K",4515,4.03,"Temp"
2018-04-19 02:50:16,132915,"R64K",4508,4.03,"Temp"
2018-04-19 02:52:06,132915,"R64K",4508,4.04,"Temp"
2018-04-19 02:52:42,132915,"R64K",4508,4.04,"Temp"
2018-04-19 02:53:35,132915,"R64K",4508,4.04,"Temp"
2018-04-19 02:54:09,132915,"R64K",4515,4.05,"Temp"
2018-04-19 02:54:34,132915,"R64K",4515,4.05,"Temp"
2018-04-19 02:55:01,132915,"R64K",4508,4.05,"Temp"
2018-04-19 08:34:34,132915,"R64K",4541,4.53,"Temp"
2018-04-19 08:35:41,132915,"R64K",4541,4.53,"Temp"
2018-04-19 08:37:16,132915,"R64K",4541,4.53,"Temp"
2018-04-19 08:38:08,132915,"R64K",4541,4.54,"Temp"
2018-04-19 08:38:40,132915,"R64K",4541,4.54,"Temp"
2018-04-19 08:39:24,132915,"R64K",4541,4.54,"Temp"
2018-04-19 08:40:03,132915,"R64K",4541,4.55,"Temp"
2018-04-19 08:40:45,132915,"R64K",4541,4.55,"Temp"
2018-04-19 08:41:28,132915,"R64K",4541,4.55,"Temp"
2018-04-19 08:42:16,132915,"R64K",4541,4.56,"Temp"
2018-04-19 08:44:58,132915,"R64K",4541,4.56,"Temp"
2018-04-19 08:49:20,132915,"R64K",4541,4.57,"Temp"
2018-04-19 08:49:48,132915,"R64K",4541,4.57,"Temp"
2018-04-19 08:50:42,132915,"R64K",4541,4.57,"Temp"
2018-04-19 09:02:08,132915,"R64K",4541,4.58,"Temp"
2018-04-19 09:04:07,132915,"R64K",4541,4.58,"Temp"
2018-04-19 17:49:38,132915,"R64K",4465,4.69,"Temp"
2018-04-19 17:50:01,132915,"R64K",4465,4.69,"Temp"
2018-04-19 17:50:59,132915,"R64K",4465,4.69,"Temp"
2018-04-19 17:51:57,132915,"R64K",4465,4.69,"Temp"
2018-04-19 17:52:55,132915,"R64K",4465,4.69,"Temp"
2018-04-19 17:53:25,132915,"R64K",4465,4.7,"Temp"
2018-04-19 17:54:06,132915,"R64K",4465,4.7,"Temp"
2018-04-19 17:54:53,132915,"R64K",4465,4.7,"Temp"
2018-04-19 17:55:55,132915,"R64K",4465,4.7,"Temp"
2018-04-19 17:57:24,132915,"R64K",4465,4.71,"Temp"
2018-04-19 18:01:38,132915,"R64K",4465,4.71,"Temp"
2018-04-19 18:02:10,132915,"R64K",4465,4.71,"Temp"
2018-04-19 18:02:53,132915,"R64K",4465,4.71,"Temp"
2018-04-19 18:03:53,132915,"R64K",4465,4.71,"Temp"
2018-04-19 18:04:42,132915,"R64K",4465,4.72,"Temp"
2018-04-19 18:07:20,132915,"R64K",4465,4.72,"Temp"
2018-04-19 18:08:09,132915,"R64K",4465,4.72,"Temp"
2018-04-19 18:08:50,132915,"R64K",4465,4.72,"Temp"
2018-04-19 18:09:42,132915,"R64K",4465,4.72,"Temp"
2018-04-19 18:16:34,132915,"R64K",4465,4.74,"Temp"
2018-04-19 18:17:54,132915,"R64K",4465,4.74,"Temp"
2018-04-19 18:19:37,132915,"R64K",4465,4.75,"Temp"
2018-04-19 18:20:14,132915,"R64K",4465,4.75,"Temp"
2018-04-19 18:22:02,132915,"R64K",4465,4.76,"Temp"
2018-04-19 18:23:32,132915,"R64K",4465,4.76,"Temp"
2018-04-19 18:23:56,132915,"R64K",4465,4.76,"Temp"
2018-04-19 18:24:28,132915,"R64K",4465,4.77,"Temp"
2018-04-19 18:25:42,132915,"R64K",4465,4.77,"Temp"
2018-04-19 18:26:37,132915,"R64K",4465,4.78,"Temp"
2018-04-19 18:27:50,132915,"R64K",4465,4.78,"Temp"
2018-04-19 18:32:29,132915,"R64K",4465,4.79,"Temp"
2018-04-19 18:33:22,132915,"R64K",4465,4.8,"Temp"
2018-04-19 18:34:40,132915,"R64K",4465,4.8,"Temp"
2018-04-19 18:35:33,132915,"R64K",4465,4.81,"Temp"
2018-04-19 18:37:08,132915,"R64K",4465,4.81,"Temp"
2018-04-19 18:38:04,132915,"R64K",4465,4.82,"Temp"
2018-04-19 18:38:39,132915,"R64K",4465,4.83,"Temp"
2018-04-19 18:39:31,132915,"R64K",4465,4.83,"Temp"
2018-04-19 18:40:13,132915,"R64K",4465,4.84,"Temp"
2018-04-19 18:41:02,132915,"R64K",4465,4.84,"Temp"
2018-04-19 18:41:46,132915,"R64K",4465,4.85,"Temp"
2018-04-19 18:43:49,132915,"R64K",4465,4.85,"Temp"
2018-04-19 18:44:42,132915,"R64K",4465,4.86,"Temp"
2018-04-19 18:46:08,132915,"R64K",4465,4.86,"Temp"
2018-04-19 18:46:51,132915,"R64K",4465,4.86,"Temp"
2018-04-19 18:48:30,132915,"R64K",4465,4.87,"Temp"
2018-04-19 18:49:08,132915,"R64K",4465,4.87,"Temp"
2018-04-19 18:50:08,132915,"R64K",4465,4.87,"Temp"
2018-04-19 18:50:28,132915,"R64K",4465,4.87,"Temp"
2018-04-19 18:51:10,132915,"R64K",4465,4.87,"Temp"
2018-04-19 18:52:58,132915,"R64K",4465,4.88,"Temp"
2018-04-19 18:58:40,132915,"R64K",4465,4.9,"Temp"
2018-04-19 18:59:07,132915,"R64K",4465,4.9,"Temp"
2018-04-19 19:02:19,132915,"R64K",4465,4.91,"Temp"
2018-04-19 19:03:58,132915,"R64K",4465,4.91,"Temp"
2018-04-19 19:04:47,132915,"R64K",4465,4.91,"Temp"
2018-04-19 19:05:37,132915,"R64K",4465,4.91,"Temp"
2018-04-19 19:06:37,132915,"R64K",4465,4.92,"Temp"
2018-04-19 19:07:00,132915,"R64K",4465,4.92,"Temp"
